Player Id,Name,Position,Year,Season,Week,Game Date,Home or Away,Opponent,Outcome,Score,Games Played,Games Started,Receptions,Receiving Yards,Yards Per Reception,Longest Reception,Receiving TDs,Rushing Attempts,Rushing Yards,Yards Per Carry,Longest Rushing Run,Rushing TDs,Fumbles,Fumbles Lost
jasonwitten/2505629,"Witten, Jason",TE,2004,Regular Season,3,09/27,Away,WAS,W,21 to 18,1,1,3,22,7.3,10T,1,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2004,Regular Season,5,10/10,Home,NYG,L,10 to 26,1,1,5,35,7.0,10,0,--,--,--,--,--,1,1
jasonwitten/2505629,"Witten, Jason",TE,2004,Regular Season,6,10/17,Home,PIT,L,20 to 24,1,1,5,39,7.8,15,0,--,--,--,--,--,1,0
jasonwitten/2505629,"Witten, Jason",TE,2004,Regular Season,7,10/24,Away,GB,L,20 to 41,1,1,8,112,14.0,42T,1,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2004,Regular Season,8,10/31,Home,DET,W,31 to 21,1,1,9,84,9.3,17T,1,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2004,Regular Season,9,11/07,Away,CIN,L,3 to 26,1,1,6,97,16.2,33,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2004,Regular Season,10,11/15,Home,PHI,L,21 to 49,1,1,9,133,14.8,29T,2,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2004,Regular Season,11,11/21,Away,BAL,L,10 to 30,1,1,3,29,9.7,13,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2004,Regular Season,12,11/25,Home,CHI,W,21 to 7,1,1,1,17,17.0,17,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2004,Regular Season,13,12/06,Away,SEA,W,43 to 39,1,1,5,61,12.2,22,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2004,Regular Season,14,12/12,Home,NO,L,13 to 27,1,1,4,59,14.8,21,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2004,Regular Season,15,12/19,Away,PHI,L,7 to 12,1,1,6,66,11.0,17,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2004,Regular Season,16,12/26,Home,WAS,W,13 to 10,1,1,6,50,8.3,14,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2004,Regular Season,17,01/02,Away,NYG,L,24 to 28,1,1,8,77,9.6,23,1,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2004,Pro Bowl,22,02/13,Away,APR,L,27 to 38,1,0,3,50,16.7,24,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2003,Regular Season,1,09/07,Home,ATL,L,13 to 27,1,1,1,13,13.0,13,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2003,Regular Season,2,09/15,Away,NYG,W,35 to 32,1,1,2,25,12.5,15,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2003,Regular Season,4,09/28,Away,NYJ,W,17 to 6,1,0,0,0,--,0,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2003,Regular Season,5,10/05,Home,ARI,W,24 to 7,1,1,4,41,10.3,18,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2003,Regular Season,6,10/12,Home,PHI,W,23 to 21,0,0,--,--,--,--,--,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2003,Regular Season,7,10/19,Away,DET,W,38 to 7,1,0,0,0,--,0,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2003,Regular Season,8,10/26,Away,TB,L,0 to 16,1,0,1,15,15.0,15,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2003,Regular Season,9,11/02,Home,WAS,W,21 to 14,1,0,0,0,--,0,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2003,Regular Season,10,11/09,Home,BUF,W,10 to 6,1,0,3,24,8.0,13,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2003,Regular Season,11,11/16,Away,NE,L,0 to 12,1,1,1,6,6.0,6,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2003,Regular Season,12,11/23,Home,CAR,W,24 to 20,1,0,6,49,8.2,13,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2003,Regular Season,13,11/27,Home,MIA,L,21 to 40,1,1,8,58,7.3,17,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2003,Regular Season,14,12/07,Away,PHI,L,10 to 36,1,1,3,35,11.7,18,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2003,Regular Season,15,12/14,Away,WAS,W,27 to 0,1,0,0,0,--,0,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2003,Regular Season,16,12/21,Home,NYG,W,19 to 3,1,0,1,36,36.0,36T,1,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2003,Regular Season,17,12/28,Away,NO,L,7 to 13,1,1,5,45,9.0,12,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2003,Postseason,18,01/03,Away,CAR,L,10 to 29,1,1,4,30,7.5,12,0,--,--,--,--,--,--,--
ethanwolf/2561422,"Wolf, Ethan",TE,2019,Preseason,2,08/15,Home,PHI,L,10 to 24,1,0,--,--,--,--,--,--,--,--,--,--,--,--
ethanwolf/2561422,"Wolf, Ethan",TE,2018,Preseason,1,08/09,Away,GB,L,17 to 31,1,0,--,--,--,--,--,--,--,--,--,--,--,--
ethanwolf/2561422,"Wolf, Ethan",TE,2018,Preseason,2,08/18,Home,TB,L,14 to 30,1,0,1,0,0.0,0,0,--,--,--,--,--,--,--
ethanwolf/2561422,"Wolf, Ethan",TE,2018,Preseason,3,08/25,Away,PIT,L,6 to 16,1,0,--,--,--,--,--,--,--,--,--,--,--,--
ethanwolf/2561422,"Wolf, Ethan",TE,2018,Preseason,4,08/30,Home,MIN,L,3 to 13,1,0,0,0,--,--,0,--,--,--,--,--,--,--
trevorwood/2562969,"Wood, Trevor",TE,2019,Preseason,1,08/09,Home,TB,W,30 to 28,1,0,0,0,--,--,0,--,--,--,--,--,--,--
trevorwood/2562969,"Wood, Trevor",TE,2019,Preseason,2,08/17,Home,KC,W,17 to 7,1,0,--,--,--,--,--,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2019,Preseason,1,08/10,Away,OAK,L,3 to 14,0,0,--,--,--,--,--,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2019,Preseason,2,08/17,Home,DAL,L,10 to 14,0,0,--,--,--,--,--,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2018,Preseason,1,08/09,Away,BAL,L,7 to 33,0,0,--,--,--,--,--,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2018,Preseason,2,08/18,Home,OAK,W,19 to 15,0,0,--,--,--,--,--,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2018,Preseason,3,08/25,Home,HOU,W,21 to 20,0,0,--,--,--,--,--,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2018,Preseason,4,08/30,Away,NO,L,0 to 28,0,0,--,--,--,--,--,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2018,Regular Season,1,09/10,Away,OAK,W,33 to 13,1,1,3,37,12.3,20,0,1,6,6.0,6,0,--,--
robertwoods/2540169,"Woods, Robert",WR,2018,Regular Season,2,09/16,Home,ARI,W,34 to 0,1,1,6,81,13.5,21,0,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2018,Regular Season,3,09/23,Home,LAC,W,35 to 23,1,1,10,104,10.4,22,2,3,13,4.3,8,0,--,--
robertwoods/2540169,"Woods, Robert",WR,2018,Regular Season,4,09/27,Home,MIN,W,38 to 31,1,1,5,101,20.2,36,1,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2018,Regular Season,5,10/07,Away,SEA,W,33 to 31,1,1,5,92,18.4,31,0,2,53,26.5,56,0,--,--
robertwoods/2540169,"Woods, Robert",WR,2018,Regular Season,6,10/14,Away,DEN,W,23 to 20,1,1,7,109,15.6,28,0,1,12,12.0,12,0,--,--
robertwoods/2540169,"Woods, Robert",WR,2018,Regular Season,7,10/21,Away,SF,W,39 to 10,1,1,5,78,15.6,32,0,1,6,6.0,6,0,--,--
robertwoods/2540169,"Woods, Robert",WR,2018,Regular Season,8,10/28,Home,GB,W,29 to 27,1,1,5,70,14.0,19,0,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2018,Regular Season,9,11/04,Away,NO,L,35 to 45,1,1,5,71,14.2,19,0,2,4,2.0,2,0,--,--
robertwoods/2540169,"Woods, Robert",WR,2018,Regular Season,10,11/11,Home,SEA,W,36 to 31,1,1,4,89,22.3,35,0,3,17,5.7,14,0,--,--
robertwoods/2540169,"Woods, Robert",WR,2018,Regular Season,11,11/19,Home,KC,W,54 to 51,1,1,4,72,18.0,36,1,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2018,Regular Season,13,12/02,Away,DET,W,30 to 16,1,1,5,67,13.4,23,1,2,11,5.5,9,0,--,--
robertwoods/2540169,"Woods, Robert",WR,2018,Regular Season,14,12/09,Away,CHI,L,6 to 15,1,1,7,61,8.7,29,0,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2018,Regular Season,15,12/16,Home,PHI,L,23 to 30,1,1,7,74,10.6,20,0,1,19,19.0,19,0,--,--
robertwoods/2540169,"Woods, Robert",WR,2018,Regular Season,16,12/23,Away,ARI,W,31 to 9,1,1,6,89,14.8,39T,1,2,15,7.5,11,1,--,--
robertwoods/2540169,"Woods, Robert",WR,2018,Regular Season,17,12/30,Home,SF,W,48 to 32,1,1,2,24,12.0,18,0,1,1,1.0,1,0,--,--
robertwoods/2540169,"Woods, Robert",WR,2018,Postseason,19,01/12,Home,DAL,W,30 to 22,1,1,6,69,11.5,18,0,1,9,9.0,9,0,--,--
robertwoods/2540169,"Woods, Robert",WR,2018,Postseason,20,01/20,Away,NO,W,26 to 23,1,1,6,33,5.5,16,0,2,-3,-1.5,1,0,--,--
robertwoods/2540169,"Woods, Robert",WR,2018,Postseason,22,02/03,Home,NE,L,3 to 13,1,1,5,70,14.0,18,0,1,5,5.0,5,0,--,--
robertwoods/2540169,"Woods, Robert",WR,2017,Preseason,1,08/12,Home,DAL,W,13 to 10,1,1,1,5,5.0,5,0,--,--,--,--,--,1,0
robertwoods/2540169,"Woods, Robert",WR,2017,Preseason,2,08/19,Away,OAK,W,24 to 21,1,1,2,19,9.5,10,0,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2017,Preseason,3,08/26,Home,LAC,L,19 to 21,1,1,2,23,11.5,16,0,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2017,Preseason,4,08/31,Away,GB,L,10 to 24,0,0,--,--,--,--,--,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2017,Regular Season,1,09/10,Home,IND,W,46 to 9,1,1,3,53,17.7,27,0,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2017,Regular Season,2,09/17,Home,WAS,L,20 to 27,1,1,1,8,8.0,8,0,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2017,Regular Season,3,09/21,Away,SF,W,41 to 39,1,1,6,108,18.0,31,0,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2017,Regular Season,4,10/01,Away,DAL,W,35 to 30,1,1,2,17,8.5,19,0,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2017,Regular Season,5,10/08,Home,SEA,L,10 to 16,1,1,5,66,13.2,20,0,1,8,8.0,8,0,--,--
robertwoods/2540169,"Woods, Robert",WR,2017,Regular Season,6,10/15,Away,JAX,W,27 to 17,1,1,5,70,14.0,22,0,--,--,--,--,--,1,1
robertwoods/2540169,"Woods, Robert",WR,2017,Regular Season,7,10/22,Home,ARI,W,33 to 0,1,1,5,59,11.8,17,0,1,4,4.0,4,0,--,--
robertwoods/2540169,"Woods, Robert",WR,2017,Regular Season,9,11/05,Away,NYG,W,51 to 17,1,1,4,70,17.5,52T,2,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2017,Regular Season,10,11/12,Home,HOU,W,33 to 7,1,0,8,171,21.4,94T,2,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2017,Regular Season,11,11/19,Away,MIN,L,7 to 24,1,1,8,81,10.1,23,0,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2017,Regular Season,12,11/26,Home,NO,W,26 to 20,0,0,--,--,--,--,--,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2017,Regular Season,13,12/03,Away,ARI,W,32 to 16,0,0,--,--,--,--,--,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2017,Regular Season,14,12/10,Home,PHI,L,35 to 43,0,0,--,--,--,--,--,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2017,Regular Season,15,12/17,Away,SEA,W,42 to 7,1,1,6,45,7.5,14,1,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2017,Regular Season,16,12/24,Away,TEN,W,27 to 23,1,1,3,33,11.0,13,0,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2017,Regular Season,17,12/31,Home,SF,L,13 to 34,0,0,--,--,--,--,--,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2017,Postseason,18,01/06,Home,ATL,L,13 to 26,1,1,9,142,15.8,38,0,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2016,Preseason,1,08/13,Home,IND,L,18 to 19,1,1,2,11,5.5,6,0,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2016,Preseason,2,08/20,Home,NYG,W,21 to 0,1,1,0,0,--,--,0,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2016,Preseason,3,08/26,Away,WAS,L,16 to 21,1,1,0,0,--,--,0,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2016,Preseason,4,09/01,Away,DET,L,0 to 31,1,0,--,--,--,--,--,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2016,Regular Season,1,09/11,Away,BAL,L,7 to 13,1,1,4,20,5.0,9,0,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2016,Regular Season,2,09/15,Home,NYJ,L,31 to 37,1,1,1,10,10.0,10,0,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2016,Regular Season,3,09/25,Home,ARI,W,33 to 18,1,1,6,51,8.5,24,0,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2016,Regular Season,4,10/02,Away,NE,W,16 to 0,1,1,7,89,12.7,23,0,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2016,Regular Season,5,10/09,Away,LA,W,30 to 19,1,1,2,26,13.0,17,0,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2016,Regular Season,6,10/16,Home,SF,W,45 to 16,1,1,5,44,8.8,18,1,1,6,6.0,6,0,--,--
robertwoods/2540169,"Woods, Robert",WR,2016,Regular Season,7,10/23,Away,MIA,L,25 to 28,0,0,--,--,--,--,--,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2016,Regular Season,8,10/30,Home,NE,L,25 to 41,1,0,4,50,12.5,20,0,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2016,Regular Season,9,11/07,Away,SEA,L,25 to 31,1,1,10,162,16.2,29,0,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2016,Regular Season,11,11/20,Away,CIN,W,16 to 12,1,1,3,41,13.7,24,0,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2016,Regular Season,12,11/27,Home,JAX,W,28 to 21,0,0,--,--,--,--,--,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2016,Regular Season,13,12/04,Away,OAK,L,24 to 38,0,0,--,--,--,--,--,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2016,Regular Season,14,12/11,Home,PIT,L,20 to 27,1,0,1,29,29.0,29,0,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2016,Regular Season,15,12/18,Home,CLE,W,33 to 13,1,0,1,5,5.0,5,0,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2016,Regular Season,16,12/24,Home,MIA,L,31 to 34,1,1,3,43,14.3,34,0,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2016,Regular Season,17,01/01,Away,NYJ,L,10 to 30,1,1,4,43,10.8,16,0,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2015,Preseason,1,08/14,Home,CAR,L,24 to 25,1,1,2,11,5.5,6,0,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2015,Preseason,2,08/20,Away,CLE,W,11 to 10,0,0,--,--,--,--,--,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2015,Preseason,3,08/29,Home,PIT,W,43 to 19,0,0,--,--,--,--,--,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2015,Preseason,4,09/03,Away,DET,L,10 to 17,0,0,--,--,--,--,--,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2015,Regular Season,1,09/13,Home,IND,W,27 to 14,1,0,2,27,13.5,15,0,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2015,Regular Season,2,09/20,Home,NE,L,32 to 40,1,0,3,60,20.0,32T,1,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2015,Regular Season,3,09/27,Away,MIA,W,41 to 14,1,0,4,38,9.5,16,0,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2015,Regular Season,4,10/04,Home,NYG,L,10 to 24,1,0,3,33,11.0,17,0,--,--,--,--,--,1,1
robertwoods/2540169,"Woods, Robert",WR,2015,Regular Season,5,10/11,Away,TEN,W,14 to 13,1,1,1,6,6.0,6,0,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2015,Regular Season,6,10/18,Home,CIN,L,21 to 34,1,1,4,47,11.8,22,0,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2015,Regular Season,7,10/25,Away,JAC,L,31 to 34,1,1,9,84,9.3,16T,1,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2015,Regular Season,9,11/08,Home,MIA,W,33 to 17,1,1,0,0,--,--,0,1,0,0.0,0,0,--,--
robertwoods/2540169,"Woods, Robert",WR,2015,Regular Season,10,11/12,Away,NYJ,W,22 to 17,1,1,3,19,6.3,10,0,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2015,Regular Season,11,11/23,Away,NE,L,13 to 20,1,1,4,44,11.0,18,0,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2015,Regular Season,12,11/29,Away,KC,L,22 to 30,1,1,3,25,8.3,12,0,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2015,Regular Season,13,12/06,Home,HOU,W,30 to 21,1,1,2,19,9.5,17,1,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2015,Regular Season,14,12/13,Away,PHI,L,20 to 23,1,0,5,106,21.2,37,0,--,--,--,--,--,1,0
robertwoods/2540169,"Woods, Robert",WR,2015,Regular Season,15,12/20,Away,WAS,L,25 to 35,1,1,4,44,11.0,17,0,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2014,Preseason,0,08/03,Home,NYG,L,13 to 17,1,0,4,49,12.3,26,1,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2014,Preseason,1,08/08,Away,CAR,W,20 to 18,1,0,4,31,7.8,10,0,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2014,Preseason,2,08/16,Away,PIT,L,16 to 19,1,0,3,49,16.3,30,0,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2014,Preseason,3,08/23,Home,TB,L,14 to 27,1,1,2,39,19.5,21,0,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2014,Preseason,4,08/28,Home,DET,L,0 to 23,1,1,2,36,18.0,20,0,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2014,Regular Season,1,09/07,Away,CHI,W,23 to 20,1,1,4,78,19.5,32,0,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2014,Regular Season,2,09/14,Home,MIA,W,29 to 10,1,1,1,5,5.0,5,0,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2014,Regular Season,3,09/21,Home,SD,L,10 to 22,1,1,3,19,6.3,15,0,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2014,Regular Season,4,09/28,Away,HOU,L,17 to 23,1,1,3,17,5.7,13,0,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2014,Regular Season,5,10/05,Away,DET,W,17 to 14,1,1,3,37,12.3,18,0,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2014,Regular Season,6,10/12,Home,NE,L,22 to 37,1,1,7,78,11.1,35,1,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2014,Regular Season,7,10/19,Home,MIN,W,17 to 16,1,1,4,10,2.5,7,0,--,--,--,--,--,1,1
robertwoods/2540169,"Woods, Robert",WR,2014,Regular Season,8,10/26,Away,NYJ,W,43 to 23,1,1,3,50,16.7,25,1,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2014,Regular Season,10,11/09,Home,KC,L,13 to 17,1,1,6,52,8.7,20,0,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2014,Regular Season,11,11/13,Away,MIA,L,9 to 22,1,1,2,15,7.5,9,0,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2014,Regular Season,12,11/24,Home,NYJ,W,38 to 3,1,1,9,118,13.1,37,1,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2014,Regular Season,13,11/30,Home,CLE,W,26 to 10,1,1,4,71,17.8,34,0,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2014,Regular Season,14,12/07,Away,DEN,L,17 to 24,1,1,3,36,12.0,17,0,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2014,Regular Season,15,12/14,Home,GB,W,21 to 13,1,1,2,22,11.0,18,0,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2014,Regular Season,16,12/21,Away,OAK,L,24 to 26,1,1,7,52,7.4,30T,1,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2014,Regular Season,17,12/28,Away,NE,W,17 to 9,1,0,4,39,9.8,20,1,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2013,Preseason,1,08/11,Away,IND,W,44 to 20,1,1,4,32,8.0,12,0,--,--,--,--,--,1,0
robertwoods/2540169,"Woods, Robert",WR,2013,Preseason,2,08/16,Home,MIN,W,20 to 16,1,1,1,22,22.0,22,0,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2013,Preseason,3,08/24,Away,WAS,L,7 to 30,1,0,3,21,7.0,11,0,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2013,Preseason,4,08/29,Home,DET,L,13 to 35,0,0,--,--,--,--,--,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2013,Regular Season,1,09/08,Home,NE,L,21 to 23,1,1,1,18,18.0,18T,1,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2013,Regular Season,2,09/15,Home,CAR,W,24 to 23,1,1,4,68,17.0,28,0,1,3,3.0,3,0,--,--
robertwoods/2540169,"Woods, Robert",WR,2013,Regular Season,3,09/22,Away,NYJ,L,20 to 27,1,1,2,35,17.5,29,0,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2013,Regular Season,4,09/29,Home,BAL,W,23 to 20,1,1,4,80,20.0,42T,1,1,13,13.0,13,0,--,--
robertwoods/2540169,"Woods, Robert",WR,2013,Regular Season,5,10/03,Away,CLE,L,24 to 37,1,1,5,64,12.8,24,0,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2013,Regular Season,6,10/13,Home,CIN,L,24 to 27,1,1,2,9,4.5,6,0,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2013,Regular Season,7,10/20,Away,MIA,W,23 to 21,1,1,3,24,8.0,11,0,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2013,Regular Season,8,10/27,Away,NO,L,17 to 35,1,1,1,7,7.0,7,0,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2013,Regular Season,9,11/03,Home,KC,L,13 to 23,1,1,4,44,11.0,18,0,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2013,Regular Season,10,11/10,Away,PIT,L,10 to 23,0,0,--,--,--,--,--,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2013,Regular Season,11,11/17,Home,NYJ,W,37 to 14,0,0,--,--,--,--,--,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2013,Regular Season,13,12/01,Home,ATL,L,31 to 34,1,1,2,39,19.5,33,0,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2013,Regular Season,14,12/08,Away,TB,L,6 to 27,1,1,3,20,6.7,9,0,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2013,Regular Season,15,12/15,Away,JAC,W,27 to 20,1,1,5,82,16.4,20,1,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2013,Regular Season,16,12/22,Home,MIA,W,19 to 0,1,1,3,70,23.3,57,0,--,--,--,--,--,--,--
robertwoods/2540169,"Woods, Robert",WR,2013,Regular Season,17,12/29,Away,NE,L,20 to 34,1,1,1,27,27.0,27,0,--,--,--,--,--,--,--
c.j.worton/2563168,"Worton, C.J.",WR,2019,Preseason,0,08/01,Home,DEN,L,10 to 14,1,0,2,16,8.0,11,0,--,--,--,--,--,--,--
c.j.worton/2563168,"Worton, C.J.",WR,2019,Preseason,1,08/08,Away,MIA,L,27 to 34,1,0,2,37,18.5,29,0,--,--,--,--,--,--,--
c.j.worton/2563168,"Worton, C.J.",WR,2019,Preseason,2,08/15,Home,NYJ,L,10 to 22,1,0,2,20,10.0,15,0,--,--,--,--,--,--,--
natewozniak/2561452,"Wozniak, Nate",TE,2019,Preseason,2,08/18,Home,SEA,W,25 to 19,1,0,--,--,--,--,--,--,--,--,--,--,--,--
natewozniak/2561452,"Wozniak, Nate",TE,2018,Preseason,1,08/09,Away,JAX,W,24 to 20,0,0,--,--,--,--,--,--,--,--,--,--,--,--
